t,s	E,V	I(E),mA
538.80	-0.92150	4.6163e+01
539.00	-0.92059	4.6835e+01
539.20	-0.91955	4.7560e+01
539.40	-0.91851	4.8292e+01
539.60	-0.91760	4.9058e+01
539.80	-0.91656	4.9767e+01
540.00	-0.91553	5.0502e+01
540.20	-0.91462	5.1211e+01
540.40	-0.91358	5.1945e+01
540.60	-0.91267	5.2739e+01
540.80	-0.91163	5.3500e+01
541.00	-0.91059	5.4236e+01
541.20	-0.90955	5.4942e+01
541.40	-0.90864	5.5717e+01
542.00	-0.90565	6.0163e+01
542.20	-0.90474	6.0940e+01
542.40	-0.90370	6.1678e+01
542.60	-0.90279	6.2416e+01
542.80	-0.90176	6.3232e+01
543.00	-0.90085	6.4009e+01
543.20	-0.89994	6.4708e+01
543.40	-0.89877	6.5447e+01
543.60	-0.89773	6.6165e+01
543.80	-0.89669	6.6942e+01
544.00	-0.89565	6.7661e+01
544.20	-0.89461	6.8399e+01
544.40	-0.89370	6.9118e+01
544.60	-0.89266	6.9817e+01
544.80	-0.89162	7.0614e+01
545.00	-0.89058	7.1410e+01
545.20	-0.88942	7.2149e+01
545.40	-0.88825	7.2887e+01
545.60	-0.88734	7.3567e+01
545.80	-0.88630	7.4227e+01
546.00	-0.88526	7.4946e+01
546.20	-0.88422	7.5645e+01
546.40	-0.88331	7.6325e+01
546.60	-0.88214	7.6927e+01
546.80	-0.88123	7.7530e+01
547.00	-0.88019	7.8209e+01
547.20	-0.87928	7.8831e+01
547.40	-0.87824	7.9414e+01
547.60	-0.87720	8.0036e+01
547.80	-0.87630	8.0618e+01
548.00	-0.87526	8.1221e+01
548.20	-0.87435	8.1900e+01
548.40	-0.87318	8.2483e+01
548.60	-0.87240	8.3085e+01
548.80	-0.87136	8.3649e+01
549.00	-0.87032	8.4309e+01
549.20	-0.86941	8.4950e+01
549.40	-0.86837	8.5591e+01
549.60	-0.86720	8.6174e+01
549.80	-0.86616	8.6718e+01
550.00	-0.86512	8.7262e+01
550.20	-0.86409	8.7864e+01
550.40	-0.86305	8.8466e+01
550.60	-0.86214	8.8991e+01
550.80	-0.86123	8.9535e+01
551.00	-0.86045	9.0059e+01
551.20	-0.85941	9.0642e+01
551.40	-0.85863	9.1264e+01
551.60	-0.85772	9.1788e+01
551.80	-0.85668	9.2332e+01
552.00	-0.85577	9.2857e+01
552.20	-0.85473	9.3362e+01
552.40	-0.85369	9.3925e+01
552.60	-0.85265	9.4450e+01
552.80	-0.85161	9.4935e+01
553.00	-0.85071	9.5421e+01
553.20	-0.84967	9.5887e+01
553.40	-0.84876	9.6373e+01
553.60	-0.84772	9.6859e+01
553.80	-0.84668	9.7325e+01
554.00	-0.84564	9.7772e+01
554.20	-0.84460	9.8180e+01
554.40	-0.84369	9.8626e+01
554.60	-0.84252	9.9131e+01
554.80	-0.84148	9.9656e+01
555.00	-0.84057	1.0010e+02
555.20	-0.83966	1.0057e+02
555.40	-0.83863	1.0098e+02
555.60	-0.83759	1.0152e+02
555.80	-0.83655	1.0199e+02
556.00	-0.83564	1.0241e+02
556.20	-0.83460	1.0282e+02
556.40	-0.83369	1.0325e+02
556.60	-0.83252	1.0372e+02
556.80	-0.83148	1.0418e+02
557.00	-0.83044	1.0467e+02
557.20	-0.82940	1.0508e+02
557.40	-0.82836	1.0548e+02
557.60	-0.82745	1.0591e+02
557.80	-0.82641	1.0640e+02
558.00	-0.82538	1.0682e+02
558.20	-0.82434	1.0727e+02
558.40	-0.82317	1.0766e+02
558.60	-0.82213	1.0803e+02
558.80	-0.82109	1.0848e+02
559.00	-0.82005	1.0892e+02
559.20	-0.81901	1.0935e+02
559.40	-0.81797	1.0976e+02
559.60	-0.81706	1.1011e+02
559.80	-0.81615	1.1052e+02
560.00	-0.81498	1.1100e+02
560.20	-0.81407	1.1137e+02
560.40	-0.81304	1.1168e+02
560.60	-0.81200	1.1197e+02
560.80	-0.81109	1.1228e+02
561.00	-0.81005	1.1269e+02
561.20	-0.80914	1.1302e+02
561.40	-0.80810	1.1337e+02
561.60	-0.80719	1.1370e+02
561.80	-0.80628	1.1401e+02
562.00	-0.80524	1.1442e+02
562.20	-0.80433	1.1485e+02
562.40	-0.80329	1.1522e+02
562.60	-0.80225	1.1559e+02
562.80	-0.80108	1.1592e+02
563.00	-0.80005	1.1627e+02
563.20	-0.79901	1.1667e+02
563.40	-0.79797	1.1700e+02
563.60	-0.79706	1.1733e+02
563.80	-0.79602	1.1763e+02
564.00	-0.79524	1.1796e+02
564.20	-0.79433	1.1829e+02
564.40	-0.79342	1.1864e+02
564.60	-0.79251	1.1897e+02
564.80	-0.79160	1.1928e+02
565.00	-0.79056	1.1961e+02
565.20	-0.78952	1.1990e+02
565.40	-0.78835	1.2023e+02
565.60	-0.78732	1.2052e+02
565.80	-0.78641	1.2083e+02
566.00	-0.78537	1.2114e+02
566.20	-0.78433	1.2143e+02
566.40	-0.78329	1.2176e+02
566.60	-0.78238	1.2207e+02
566.80	-0.78134	1.2231e+02
567.00	-0.78017	1.2252e+02
567.20	-0.77913	1.2277e+02
567.40	-0.77822	1.2310e+02
567.60	-0.77718	1.2334e+02
567.80	-0.77614	1.2359e+02
568.00	-0.77523	1.2384e+02
568.20	-0.77420	1.2407e+02
568.40	-0.77329	1.2435e+02
568.60	-0.77212	1.2462e+02
568.80	-0.77121	1.2483e+02
569.00	-0.77017	1.2501e+02
569.20	-0.76913	1.2520e+02
569.40	-0.76822	1.2538e+02
569.60	-0.76705	1.2561e+02
569.80	-0.76601	1.2582e+02
570.00	-0.76510	1.2602e+02
570.20	-0.76406	1.2621e+02
570.40	-0.76315	1.2639e+02
570.60	-0.76198	1.2662e+02
570.80	-0.76095	1.2681e+02
571.00	-0.76004	1.2703e+02
571.20	-0.75900	1.2716e+02
571.40	-0.75796	1.2730e+02
571.60	-0.75679	1.2749e+02
571.80	-0.75575	1.2769e+02
572.00	-0.75458	1.2788e+02
572.20	-0.75367	1.2806e+02
572.40	-0.75263	1.2819e+02
572.60	-0.75172	1.2837e+02
572.80	-0.75068	1.2856e+02
573.00	-0.74977	1.2870e+02
573.20	-0.74861	1.2887e+02
573.40	-0.74757	1.2897e+02
573.60	-0.74653	1.2911e+02
573.80	-0.74549	1.2926e+02
574.00	-0.74445	1.2944e+02
574.20	-0.74341	1.2957e+02
574.40	-0.74237	1.2973e+02
574.60	-0.74133	1.2979e+02
574.80	-0.74029	1.2996e+02
575.00	-0.73925	1.3008e+02
575.20	-0.73821	1.3012e+02
575.40	-0.73717	1.3019e+02
575.60	-0.73614	1.3021e+02
575.80	-0.73523	1.3025e+02
576.00	-0.73432	1.3035e+02
576.20	-0.73328	1.3043e+02
576.40	-0.73237	1.3049e+02
576.60	-0.73133	1.3052e+02
576.80	-0.73055	1.3056e+02
577.00	-0.72964	1.3066e+02
577.20	-0.72886	1.3072e+02
577.40	-0.72795	1.3080e+02
577.60	-0.72704	1.3085e+02
577.80	-0.72587	1.3087e+02
578.00	-0.72483	1.3091e+02
578.20	-0.72392	1.3099e+02
578.40	-0.72276	1.3101e+02
578.60	-0.72185	1.3101e+02
578.80	-0.72094	1.3101e+02
579.00	-0.71990	1.3101e+02
579.20	-0.71899	1.3103e+02
579.40	-0.71795	1.3103e+02
579.60	-0.71691	1.3103e+02
579.80	-0.71574	1.3103e+02
580.00	-0.71483	1.3095e+02
580.20	-0.71366	1.3091e+02
580.40	-0.71262	1.3093e+02
580.60	-0.71171	1.3089e+02
580.80	-0.71067	1.3085e+02
581.00	-0.70977	1.3080e+02
581.20	-0.70860	1.3076e+02
581.40	-0.70769	1.3076e+02
581.60	-0.70665	1.3074e+02
581.80	-0.70561	1.3068e+02
582.00	-0.70457	1.3062e+02
582.20	-0.70353	1.3056e+02
582.40	-0.70249	1.3056e+02
582.60	-0.70132	1.3054e+02
582.80	-0.70028	1.3047e+02
583.00	-0.69924	1.3043e+02
583.20	-0.69833	1.3027e+02
583.40	-0.69730	1.3017e+02
583.60	-0.69639	1.3008e+02
583.80	-0.69535	1.2996e+02
584.00	-0.69431	1.2984e+02
584.20	-0.69340	1.2969e+02
584.40	-0.69236	1.2953e+02
584.60	-0.69132	1.2946e+02
584.80	-0.69028	1.2932e+02
585.00	-0.68937	1.2914e+02
585.20	-0.68833	1.2893e+02
585.40	-0.68729	1.2876e+02
585.60	-0.68638	1.2864e+02
585.80	-0.68534	1.2850e+02
586.00	-0.68444	1.2827e+02
586.20	-0.68340	1.2810e+02
586.40	-0.68249	1.2788e+02
586.60	-0.68145	1.2771e+02
586.80	-0.68054	1.2757e+02
587.00	-0.67950	1.2738e+02
587.20	-0.67859	1.2720e+02
587.40	-0.67755	1.2697e+02
587.60	-0.67651	1.2677e+02
587.80	-0.67547	1.2664e+02
588.00	-0.67456	1.2644e+02
588.20	-0.67352	1.2621e+02
588.40	-0.67248	1.2600e+02
588.60	-0.67158	1.2576e+02
588.80	-0.67067	1.2555e+02
589.00	-0.66963	1.2536e+02
589.20	-0.66859	1.2512e+02
589.40	-0.66781	1.2487e+02
589.60	-0.66677	1.2460e+02
589.80	-0.66599	1.2437e+02
590.00	-0.66508	1.2419e+02
590.20	-0.66430	1.2396e+02
590.40	-0.66339	1.2371e+02
590.60	-0.66261	1.2343e+02
590.80	-0.66157	1.2318e+02
591.00	-0.66066	1.2299e+02
591.20	-0.65962	1.2275e+02
591.40	-0.65859	1.2248e+02
591.60	-0.65768	1.2219e+02
591.80	-0.65664	1.2190e+02
592.00	-0.65573	1.2165e+02
592.20	-0.65469	1.2139e+02
592.40	-0.65365	1.2108e+02
592.60	-0.65261	1.2079e+02
592.80	-0.65157	1.2048e+02
593.00	-0.65053	1.2017e+02
593.20	-0.64949	1.1992e+02
593.40	-0.64832	1.1961e+02
593.60	-0.64741	1.1932e+02
593.80	-0.64651	1.1898e+02
594.00	-0.64547	1.1867e+02
594.20	-0.64443	1.1844e+02
594.40	-0.64339	1.1813e+02
594.60	-0.64248	1.1780e+02
594.80	-0.64144	1.1745e+02
595.00	-0.64040	1.1710e+02
595.20	-0.63936	1.1677e+02
595.40	-0.63845	1.1646e+02
595.60	-0.63741	1.1611e+02
595.80	-0.63650	1.1580e+02
596.00	-0.63546	1.1543e+02
596.20	-0.63455	1.1506e+02
596.40	-0.63352	1.1479e+02
596.60	-0.63248	1.1446e+02
596.80	-0.63157	1.1411e+02
597.00	-0.63040	1.1376e+02
597.20	-0.62936	1.1339e+02
597.40	-0.62832	1.1308e+02
597.60	-0.62728	1.1279e+02
597.80	-0.62624	1.1242e+02
598.00	-0.62533	1.1205e+02
598.20	-0.62429	1.1164e+02
598.40	-0.62338	1.1127e+02
598.60	-0.62247	1.1094e+02
598.80	-0.62143	1.1055e+02
599.00	-0.62053	1.1015e+02
599.20	-0.61949	1.0976e+02
599.40	-0.61858	1.0935e+02
599.60	-0.61741	1.0902e+02
599.80	-0.61650	1.0865e+02
600.00	-0.61546	1.0824e+02
600.20	-0.61455	1.0787e+02
600.40	-0.61351	1.0748e+02
600.60	-0.61260	1.0717e+02
600.80	-0.61156	1.0684e+02
601.00	-0.61065	1.0651e+02
601.20	-0.60961	1.0614e+02
601.40	-0.60857	1.0581e+02
601.60	-0.60754	1.0546e+02
601.80	-0.60650	1.0515e+02
602.00	-0.60546	1.0482e+02
602.20	-0.60455	1.0445e+02
602.40	-0.60351	1.0410e+02
602.60	-0.60260	1.0374e+02
602.80	-0.60156	1.0341e+02
603.00	-0.60078	1.0304e+02
603.20	-0.59987	1.0263e+02
603.40	-0.59987	1.0100e+02
603.60	-0.60065	9.9112e+01
603.80	-0.60156	9.7500e+01
604.00	-0.60247	9.5926e+01
604.20	-0.60351	9.4411e+01
604.40	-0.60442	9.2954e+01
604.60	-0.60546	9.1575e+01
604.80	-0.60650	9.0195e+01
605.00	-0.60754	8.8836e+01
605.20	-0.60844	8.7553e+01
605.40	-0.60948	8.6388e+01
605.60	-0.61052	8.5203e+01
605.80	-0.61156	8.3998e+01
606.00	-0.61247	8.2813e+01
606.20	-0.61351	8.1609e+01
606.40	-0.61442	8.0521e+01
606.60	-0.61546	7.9433e+01
606.80	-0.61637	7.8404e+01
607.00	-0.61741	7.7413e+01
607.20	-0.61845	7.6364e+01
607.40	-0.61936	7.5354e+01
607.60	-0.62040	7.4324e+01
607.80	-0.62130	7.3372e+01
608.00	-0.62221	7.2382e+01
608.20	-0.62312	7.1391e+01
608.40	-0.62416	7.0458e+01
608.60	-0.62520	6.9545e+01
608.80	-0.62611	6.8652e+01
609.00	-0.62728	6.7797e+01
609.20	-0.62819	6.6884e+01
609.40	-0.62936	6.5990e+01
609.60	-0.63040	6.5116e+01
609.80	-0.63131	6.4242e+01
610.00	-0.63235	6.3387e+01
610.20	-0.63339	6.2533e+01
610.40	-0.63442	6.1697e+01
610.60	-0.63546	6.0901e+01
610.80	-0.63637	6.0104e+01
611.00	-0.63741	5.9347e+01
611.20	-0.63845	5.8647e+01
611.40	-0.63949	5.7909e+01
611.60	-0.64040	5.7171e+01
611.80	-0.64131	5.6433e+01
612.00	-0.64235	5.5675e+01
612.20	-0.64339	5.4918e+01
612.40	-0.64443	5.4179e+01
612.60	-0.64547	5.3383e+01
612.80	-0.64638	5.2684e+01
613.00	-0.64741	5.2004e+01
613.20	-0.64845	5.1324e+01
613.40	-0.64936	5.0624e+01
613.60	-0.65053	4.9925e+01
613.80	-0.65157	4.9265e+01
614.00	-0.65261	4.8662e+01
614.20	-0.65365	4.8041e+01
614.40	-0.65456	4.7439e+01
614.60	-0.65547	4.6778e+01
614.80	-0.65651	4.6118e+01
615.20	-0.65846	4.3212e+01
615.40	-0.65937	4.2641e+01
615.60	-0.66053	4.2041e+01
615.80	-0.66144	4.1427e+01
616.00	-0.66235	4.0865e+01
616.20	-0.66339	4.0328e+01
616.40	-0.66417	3.9807e+01
616.60	-0.66495	3.9248e+01
616.80	-0.66573	3.8683e+01
617.00	-0.66664	3.8156e+01
617.20	-0.66755	3.7657e+01
617.40	-0.66846	3.7172e+01
617.60	-0.66950	3.6675e+01
617.80	-0.67041	3.6153e+01
618.00	-0.67145	3.5634e+01
618.20	-0.67248	3.5152e+01
618.40	-0.67339	3.4680e+01
618.60	-0.67443	3.4226e+01
618.80	-0.67534	3.3714e+01
619.00	-0.67638	3.3215e+01
619.20	-0.67729	3.2739e+01
619.40	-0.67833	3.2316e+01
619.60	-0.67937	3.1870e+01
619.80	-0.68028	3.1420e+01
620.00	-0.68132	3.0932e+01
620.20	-0.68236	3.0488e+01
620.40	-0.68327	3.0061e+01
620.60	-0.68431	2.9662e+01
620.80	-0.68521	2.9248e+01
621.00	-0.68612	2.8796e+01
621.20	-0.68729	2.8369e+01
621.40	-0.68820	2.7973e+01
621.60	-0.68911	2.7574e+01
621.80	-0.69002	2.7187e+01
622.00	-0.69106	2.6776e+01
622.20	-0.69223	2.6328e+01
622.40	-0.69327	2.5941e+01
622.60	-0.69418	2.5570e+01
622.80	-0.69509	2.5195e+01
623.00	-0.69613	2.4830e+01
623.20	-0.69704	2.4414e+01
623.40	-0.69807	2.4045e+01
623.60	-0.69911	2.3650e+01
623.80	-0.70015	2.3262e+01
624.00	-0.70119	2.2880e+01
624.20	-0.70236	2.2492e+01
624.40	-0.70340	2.2101e+01
624.60	-0.70444	2.1730e+01
624.80	-0.70548	2.1412e+01
625.00	-0.70652	2.1056e+01
625.20	-0.70743	2.0712e+01
625.40	-0.70847	2.0350e+01
625.60	-0.70951	2.0046e+01
625.80	-0.71055	1.9720e+01
626.00	-0.71158	1.9428e+01
626.20	-0.71262	1.9129e+01
626.40	-0.71366	1.8777e+01
626.60	-0.71470	1.8466e+01
626.80	-0.71574	1.8176e+01
627.00	-0.71665	1.7868e+01
627.20	-0.71769	1.7578e+01
627.40	-0.71873	1.7273e+01
627.60	-0.71964	1.6959e+01
627.80	-0.72068	1.6661e+01
628.00	-0.72172	1.6388e+01
628.20	-0.72276	1.6119e+01
628.40	-0.72379	1.5835e+01
628.60	-0.72483	1.5511e+01
628.80	-0.72587	1.5206e+01
629.00	-0.72678	1.4935e+01
629.20	-0.72782	1.4664e+01
629.40	-0.72873	1.4418e+01
629.60	-0.72951	1.4128e+01
629.80	-0.73029	1.3862e+01
630.00	-0.73120	1.3593e+01
630.20	-0.73224	1.3390e+01
630.40	-0.73315	1.3162e+01
630.60	-0.73419	1.2918e+01
630.80	-0.73510	1.2669e+01
631.00	-0.73601	1.2432e+01
631.20	-0.73704	1.2217e+01
631.40	-0.73808	1.1982e+01
631.60	-0.73899	1.1775e+01
631.80	-0.74003	1.1465e+01
632.00	-0.74107	1.1192e+01
632.20	-0.74211	1.0970e+01
632.40	-0.74315	1.0757e+01
632.60	-0.74419	1.0535e+01
632.80	-0.74536	1.0288e+01
633.00	-0.74640	1.0040e+01
633.20	-0.74744	9.8421e+00
633.40	-0.74835	9.6595e+00
633.60	-0.74951	9.4581e+00
633.80	-0.75042	9.2379e+00
634.00	-0.75133	9.0101e+00
634.20	-0.75237	8.8238e+00
634.40	-0.75354	8.6375e+00
634.60	-0.75445	8.4361e+00
634.80	-0.75549	8.2441e+00
635.00	-0.75653	8.0239e+00
635.20	-0.75757	7.8168e+00
635.40	-0.75861	7.6474e+00
635.60	-0.75965	7.4498e+00
635.80	-0.76056	7.2992e+00
636.00	-0.76173	7.1072e+00
636.20	-0.76276	6.9058e+00
636.40	-0.76380	6.7101e+00
636.60	-0.76484	6.5670e+00
636.80	-0.76588	6.4146e+00
637.00	-0.76692	6.2339e+00
637.20	-0.76783	6.0325e+00
637.40	-0.76900	5.8725e+00
637.60	-0.76991	5.7144e+00
637.80	-0.77095	5.5695e+00
638.00	-0.77186	5.4019e+00
638.20	-0.77290	5.2250e+00
638.40	-0.77394	5.0462e+00
638.60	-0.77510	4.8843e+00
638.80	-0.77601	4.7526e+00
639.00	-0.77705	4.6001e+00
639.60	-0.78017	4.1024e+00
639.80	-0.78108	3.9583e+00
640.00	-0.78212	3.8070e+00
640.20	-0.78316	3.6379e+00
640.40	-0.78407	3.4741e+00
640.60	-0.78524	3.3309e+00
640.80	-0.78615	3.1962e+00
641.00	-0.78719	3.0365e+00
641.20	-0.78822	2.9137e+00
641.40	-0.78926	2.7420e+00
641.60	-0.79030	2.6135e+00
641.80	-0.79134	2.4570e+00
642.00	-0.79225	2.3259e+00
642.20	-0.79329	2.1954e+00
642.40	-0.79407	2.0602e+00
642.60	-0.79511	1.9170e+00
642.80	-0.79589	1.8051e+00
643.00	-0.79680	1.6789e+00
643.20	-0.79784	1.5530e+00
643.40	-0.79875	1.4098e+00
643.60	-0.79992	1.2490e+00
643.80	-0.80095	1.1286e+00
644.00	-0.80199	9.9578e-01
644.20	-0.80290	8.7816e-01
644.40	-0.80407	7.5193e-01
644.60	-0.80498	6.0514e-01
644.80	-0.80589	5.1725e-01
645.40	-0.80888	2.3602e-01
645.60	-0.80979	1.3721e-01
646.20	-0.81291	-5.0396e-02
646.80	-0.81563	-5.1181e-01
647.40	-0.81901	-9.3370e-01
647.60	-0.82005	-1.0648e+00
647.80	-0.82109	-1.2049e+00
648.00	-0.82213	-1.3055e+00
648.20	-0.82317	-1.4315e+00
648.40	-0.82421	-1.5433e+00
648.60	-0.82525	-1.6671e+00
648.80	-0.82628	-1.7973e+00
649.00	-0.82719	-1.9042e+00
649.20	-0.82836	-2.0024e+00
649.40	-0.82927	-2.1212e+00
649.60	-0.83031	-2.2182e+00
649.80	-0.83135	-2.3345e+00
650.00	-0.83252	-2.4434e+00
650.20	-0.83356	-2.5391e+00
650.40	-0.83447	-2.6322e+00
650.60	-0.83551	-2.7226e+00
650.80	-0.83655	-2.8226e+00
651.00	-0.83746	-2.9425e+00
651.20	-0.83850	-3.0420e+00
651.40	-0.83953	-3.1338e+00
651.60	-0.84044	-3.2475e+00
651.80	-0.84148	-3.3765e+00
652.00	-0.84265	-3.4915e+00
652.20	-0.84369	-3.5930e+00
652.40	-0.84473	-3.6802e+00
652.60	-0.84564	-3.7632e+00
652.80	-0.84655	-3.8664e+00
653.00	-0.84759	-3.9631e+00
653.20	-0.84850	-4.0854e+00
653.40	-0.84954	-4.2030e+00
653.60	-0.85058	-4.2973e+00
653.80	-0.85161	-4.4007e+00
654.00	-0.85265	-4.5137e+00
654.20	-0.85369	-4.6255e+00
654.40	-0.85473	-4.7278e+00
654.60	-0.85577	-4.8271e+00
654.80	-0.85655	-4.9692e+00
655.00	-0.85759	-5.0631e+00
655.20	-0.85837	-5.2110e+00
655.40	-0.85941	-5.3118e+00
655.60	-0.86019	-5.4361e+00
655.80	-0.86110	-5.5324e+00
656.40	-0.86396	-5.9026e+00
656.60	-0.86499	-6.0193e+00
656.80	-0.86603	-6.1529e+00
657.00	-0.86720	-6.2339e+00
657.20	-0.86811	-6.3525e+00
657.40	-0.86902	-6.4786e+00
657.60	-0.87006	-6.6216e+00
657.80	-0.87110	-6.7270e+00
658.00	-0.87214	-6.8117e+00
658.20	-0.87318	-6.8964e+00
658.40	-0.87409	-6.9755e+00
658.60	-0.87526	-7.1467e+00
658.80	-0.87630	-7.2484e+00
659.00	-0.87720	-7.3293e+00
659.20	-0.87811	-7.4253e+00
659.40	-0.87915	-7.5138e+00
659.60	-0.88006	-7.6568e+00
659.80	-0.88123	-7.7999e+00
660.00	-0.88214	-7.9222e+00
660.20	-0.88331	-8.0201e+00
660.40	-0.88422	-8.1086e+00
660.60	-0.88526	-8.2497e+00
660.80	-0.88630	-8.4078e+00
661.00	-0.88734	-8.5113e+00
661.20	-0.88838	-8.6337e+00
661.40	-0.88929	-8.7730e+00
661.60	-0.89032	-8.9254e+00
661.80	-0.89136	-9.0873e+00
662.00	-0.89240	-9.2285e+00
662.20	-0.89344	-9.3734e+00
662.40	-0.89448	-9.5033e+00
662.60	-0.89565	-9.5880e+00
662.80	-0.89669	-9.7555e+00
663.00	-0.89773	-9.9023e+00
663.20	-0.89877	-1.0002e+01
663.40	-0.89968	-1.0100e+01
663.60	-0.90072	-1.0209e+01
663.80	-0.90163	-1.0345e+01
664.00	-0.90254	-1.0520e+01
664.20	-0.90344	-1.0636e+01
664.40	-0.90461	-1.0755e+01
664.60	-0.90552	-1.0900e+01
664.80	-0.90669	-1.1052e+01
665.00	-0.90760	-1.1241e+01
665.20	-0.90877	-1.1404e+01
665.40	-0.90981	-1.1536e+01
665.60	-0.91072	-1.1651e+01
665.80	-0.91176	-1.1792e+01
666.00	-0.91280	-1.1939e+01
666.20	-0.91371	-1.2103e+01
666.40	-0.91475	-1.2264e+01
666.60	-0.91578	-1.2404e+01
666.80	-0.91682	-1.2522e+01
667.00	-0.91760	-1.2682e+01
667.20	-0.91877	-1.2857e+01
667.40	-0.91968	-1.3000e+01
667.60	-0.92059	-1.3159e+01
667.80	-0.92150	-1.3287e+01
668.00	-0.92241	-1.3431e+01
668.20	-0.92319	-1.3591e+01
668.40	-0.92410	-1.3780e+01
668.60	-0.92501	-1.3913e+01
668.80	-0.92579	-1.4043e+01
669.00	-0.92670	-1.4181e+01
669.20	-0.92748	-1.4346e+01
669.40	-0.92838	-1.4580e+01
669.60	-0.92955	-1.4790e+01
669.80	-0.93059	-1.5022e+01
670.00	-0.93150	-1.5165e+01
670.20	-0.93254	-1.5410e+01
670.40	-0.93358	-1.5669e+01
670.60	-0.93462	-1.5884e+01
670.80	-0.93579	-1.6099e+01
671.00	-0.93670	-1.6274e+01
671.20	-0.93774	-1.6488e+01
671.40	-0.93865	-1.6731e+01
671.60	-0.93995	-1.6953e+01
671.80	-0.94086	-1.7154e+01
672.00	-0.94189	-1.7377e+01
672.20	-0.94280	-1.7572e+01
672.40	-0.94384	-1.7811e+01
672.60	-0.94501	-1.8071e+01
672.80	-0.94592	-1.8329e+01
673.00	-0.94696	-1.8587e+01
673.20	-0.94800	-1.8833e+01
673.40	-0.94891	-1.9069e+01
673.60	-0.95008	-1.9374e+01
673.80	-0.95125	-1.9639e+01
674.00	-0.95229	-1.9910e+01
674.20	-0.95320	-2.0128e+01
674.40	-0.95423	-2.0375e+01
674.60	-0.95527	-2.0733e+01
674.80	-0.95631	-2.1030e+01
675.00	-0.95735	-2.1299e+01
675.20	-0.95839	-2.1566e+01
675.40	-0.95956	-2.1834e+01
675.60	-0.96060	-2.2144e+01
675.80	-0.96177	-2.2492e+01
676.00	-0.96281	-2.2756e+01
676.20	-0.96372	-2.3033e+01
676.40	-0.96476	-2.3321e+01
676.60	-0.96567	-2.3609e+01
676.80	-0.96671	-2.3976e+01
677.00	-0.96774	-2.4303e+01
677.20	-0.96878	-2.4595e+01
677.40	-0.96969	-2.4890e+01
677.60	-0.97073	-2.5229e+01
677.80	-0.97164	-2.5575e+01
678.00	-0.97268	-2.5969e+01
678.20	-0.97372	-2.6343e+01
678.40	-0.97476	-2.6682e+01
678.60	-0.97580	-2.7036e+01
678.80	-0.97671	-2.7409e+01
679.00	-0.97775	-2.7789e+01
679.20	-0.97866	-2.8194e+01
679.40	-0.97982	-2.8602e+01
679.60	-0.98073	-2.8967e+01
679.80	-0.98177	-2.9353e+01
680.00	-0.98281	-2.9801e+01
680.20	-0.98385	-3.0238e+01
680.40	-0.98489	-3.0654e+01
680.60	-0.98580	-3.1071e+01
680.80	-0.98671	-3.1489e+01
681.00	-0.98762	-3.1915e+01
681.20	-0.98853	-3.2378e+01
681.40	-0.98931	-3.2809e+01
681.60	-0.99022	-3.3219e+01
681.80	-0.99113	-3.3671e+01
682.00	-0.99204	-3.4089e+01
682.20	-0.99307	-3.4582e+01
682.40	-0.99398	-3.5000e+01
682.60	-0.99489	-3.5455e+01
682.80	-0.99593	-3.5877e+01
683.00	-0.99684	-3.6332e+01
683.20	-0.99788	-3.6810e+01
683.40	-0.99892	-3.7277e+01
683.60	-0.99996	-3.7721e+01
683.80	-1.00087	-3.8160e+01
684.00	-1.00191	-3.8608e+01
684.20	-1.00282	-3.9077e+01
684.40	-1.00412	-3.9636e+01
684.60	-1.00516	-4.0117e+01
684.80	-1.00619	-4.0563e+01
685.00	-1.00723	-4.1023e+01
685.20	-1.00827	-4.1480e+01
685.40	-1.00931	-4.1998e+01
685.60	-1.01035	-4.2474e+01
685.80	-1.01126	-4.2882e+01
686.00	-1.01243	-4.3315e+01
686.20	-1.01334	-4.3703e+01
686.40	-1.01425	-4.4106e+01
686.60	-1.01529	-4.4516e+01
686.80	-1.01633	-4.4923e+01
687.00	-1.01724	-4.5318e+01
687.20	-1.01815	-4.5676e+01
687.40	-1.01918	-4.6084e+01
687.60	-1.02022	-4.6573e+01
687.80	-1.02139	-4.6995e+01
688.00	-1.02243	-4.7420e+01
688.20	-1.02334	-4.7810e+01
688.40	-1.02451	-4.8169e+01
688.60	-1.02542	-4.8580e+01
688.80	-1.02646	-4.8992e+01
689.00	-1.02737	-4.9374e+01
689.20	-1.02841	-4.9715e+01
689.40	-1.02945	-5.0029e+01
689.60	-1.03036	-5.0398e+01
689.80	-1.03139	-5.0767e+01
690.00	-1.03243	-5.1130e+01
690.20	-1.03334	-5.1461e+01
690.40	-1.03438	-5.1772e+01
690.60	-1.03529	-5.2111e+01
690.80	-1.03646	-5.2512e+01
691.00	-1.03750	-5.2901e+01
691.20	-1.03841	-5.3240e+01
691.40	-1.03945	-5.3570e+01
691.60	-1.04049	-5.3876e+01
691.80	-1.04140	-5.4257e+01
692.00	-1.04231	-5.4627e+01
692.20	-1.04335	-5.4923e+01
692.40	-1.04451	-5.5286e+01
692.60	-1.04555	-5.5636e+01
692.80	-1.04672	-5.5999e+01
693.00	-1.04763	-5.6365e+01
693.60	-1.05088	-5.9250e+01
693.80	-1.05179	-5.9599e+01
694.00	-1.05283	-5.9949e+01
694.20	-1.05361	-6.0279e+01
694.40	-1.05452	-6.0629e+01
694.60	-1.05543	-6.0901e+01
